model,bin,date,% buy,% sell,% hold
LassoCV,3,2016-09-28,0.422425952045134,0.41960507757404797,0.15796897038081806
LassoCV,3,2016-10-28,0.42424242424242425,0.42283298097251587,0.1529245947850599
LassoCV,3,2016-11-28,0.4352044352044352,0.43243243243243246,0.13236313236313235
LassoCV,3,2016-12-28,0.44565217391304346,0.4429347826086957,0.11141304347826086
LassoCV,3,2017-01-28,0.4301675977653631,0.42877094972067037,0.14106145251396648
LassoCV,3,2017-02-28,0.4228045325779037,0.42209631728045327,0.15509915014164305
LassoCV,3,2017-03-28,0.4214641080312722,0.4207533759772566,0.15778251599147122
LassoCV,3,2017-04-28,0.42927515833919777,0.4271639690358902,0.14356087262491204
LassoCV,3,2017-05-28,0.41810344827586204,0.41522988505747127,0.16666666666666666
LassoCV,3,2017-06-28,0.4197707736389685,0.416189111747851,0.16404011461318052
LassoCV,3,2017-07-28,0.4332634521313767,0.4304682040531097,0.13626834381551362
LassoCV,3,2017-08-28,0.4220640569395018,0.4199288256227758,0.15800711743772242
LassoCV,3,2017-09-28,0.4189864382583869,0.4197002141327623,0.16131334760885083
LassoCV,3,2017-10-28,0.42654364797728883,0.42441447835344215,0.149041873669269
LassoCV,3,2017-11-28,0.4184040258806614,0.41912293314162474,0.16247304097771387
LassoCV,3,2017-12-28,0.41949458483754515,0.41660649819494583,0.16389891696750902
LassoCV,3,2018-01-28,0.4300922640170334,0.4237047551454933,0.14620298083747338
LassoCV,3,2018-02-28,0.41146589259796806,0.41001451378809867,0.17851959361393324
LassoCV,3,2018-03-28,0.4389736477115118,0.435506241331484,0.12552011095700416
LassoCV,3,2018-04-28,0.4219529579472559,0.4219529579472559,0.15609408410548825
LassoCV,3,2018-05-28,0.4167267483777938,0.4138428262436914,0.16943042537851477
LassoCV,3,2018-06-28,0.4228855721393035,0.4214641080312722,0.15565031982942432
LassoCV,3,2018-07-28,0.42665726375176305,0.4245416078984485,0.14880112834978843
LassoCV,3,2018-08-28,0.415351506456241,0.4117647058823529,0.17288378766140602
LassoCV,3,2018-09-28,0.41601143674052893,0.41029306647605435,0.17369549678341673
LassoCV,3,2018-10-28,0.42807262569832405,0.4259776536312849,0.14594972067039105
LassoCV,3,2018-11-28,0.4408749145591251,0.43677375256322626,0.12235133287764867
LassoCV,3,2018-12-28,0.4486486486486487,0.44256756756756754,0.10878378378378378
LassoCV,3,2019-01-28,0.4418762746430999,0.4398368456832087,0.11828687967369136
LassoCV,3,2019-02-28,0.45100671140939597,0.448993288590604,0.1
LassoCV,3,2019-03-28,0.38938714499252614,0.38863976083707025,0.2219730941704036
LassoCV,3,2019-04-28,0.416189111747851,0.414756446991404,0.16905444126074498
LassoCV,3,2019-05-28,0.4134960516870065,0.4113424264178033,0.17516152189519024
LassoCV,3,2019-06-28,0.44767049291019584,0.4436191762322755,0.1087103308575287
LassoCV,3,2019-07-28,0.4532710280373832,0.4492656875834446,0.09746328437917223
LassoCV,3,2019-08-28,0.4093525179856115,0.40431654676258993,0.18633093525179856
LassoCV,3,2019-09-28,0.42075736325385693,0.41935483870967744,0.15988779803646563
LassoCV,3,2019-10-28,0.4246861924686193,0.42398884239888424,0.15132496513249652
LassoCV,3,2019-11-28,0.3967670830271859,0.39309331373989714,0.21013960323291697
LassoCV,3,2019-12-28,0.4017467248908297,0.40101892285298396,0.19723435225618632
LassoCV,4,2000-01-28,1.0,0.0,0.0
LassoCV,4,2000-02-28,0.4466213514594162,0.4426229508196721,0.11075569772091164
LassoCV,4,2000-03-28,0.4270919635459818,0.4258492129246065,0.14705882352941177
LassoCV,4,2000-04-28,0.45969327565867085,0.45418796696814784,0.08611875737318128
LassoCV,4,2000-05-28,0.42486395981582253,0.41816659690246966,0.15696944328170784
LassoCV,4,2000-06-28,0.40555796786799825,0.39774207555362573,0.19669995657837602
LassoCV,4,2000-07-28,0.4606918238993711,0.4563679245283019,0.08294025157232704
LassoCV,4,2000-08-28,0.46217494089834515,0.45508274231678486,0.08274231678486997
LassoCV,4,2000-09-28,0.4592680047225502,0.45375836284927196,0.08697363242817788
LassoCV,4,2000-10-28,0.4524380495603517,0.44964028776978415,0.09792166266986412
LassoCV,4,2000-11-28,0.43178973717146435,0.4292866082603254,0.13892365456821026
LassoCV,4,2000-12-28,0.41999141999142,0.4187044187044187,0.1613041613041613
LassoCV,4,2001-01-28,0.43555181128896375,0.43513058129738835,0.12931760741364784
LassoCV,4,2001-02-28,0.45229244114002476,0.4506402313093763,0.09706732755059892
LassoCV,4,2001-03-28,0.45661157024793386,0.4553719008264463,0.08801652892561984
LassoCV,4,2001-04-28,0.3900841908325538,0.39055191768007486,0.21936389148737137
LassoCV,4,2001-05-28,0.46477699041267195,0.46310962901208835,0.07211338057523968
LassoCV,4,2001-06-28,0.43802382002646667,0.43758270842523156,0.12439347154830172
LassoCV,4,2001-07-28,0.4264305177111717,0.4264305177111717,0.14713896457765668
LassoCV,4,2001-08-28,0.41869158878504675,0.41728971962616823,0.16401869158878504
LassoCV,4,2001-09-28,0.4096328087744397,0.40867906533142584,0.18168812589413447
LassoCV,4,2001-10-28,0.4181989627534182,0.4186704384724187,0.16313059877416314
LassoCV,4,2001-11-28,0.46367239101717306,0.46323205636283576,0.07309555261999119
LassoCV,4,2001-12-28,0.3948155533399801,0.3968095712861416,0.20837487537387836
LassoCV,4,2002-01-28,0.40651208682782436,0.4070054267390232,0.18648248643315243
LassoCV,4,2002-02-28,0.42857142857142855,0.42857142857142855,0.14285714285714285
LassoCV,4,2002-03-28,0.4110064452156668,0.4110064452156668,0.17798710956866634
LassoCV,4,2002-04-28,0.42593491986401166,0.4283632831471588,0.14570179698882954
LassoCV,4,2002-05-28,0.427037579306979,0.42947779404587605,0.14348462664714495
LassoCV,4,2002-06-28,0.41158690176322416,0.4141057934508816,0.1743073047858942
LassoCV,4,2002-07-28,0.41260162601626016,0.4115853658536585,0.1758130081300813
LassoCV,4,2002-08-28,0.41155419222903883,0.4130879345603272,0.17535787321063395
LassoCV,4,2002-09-28,0.42935596605092363,0.42935596605092363,0.14128806789815276
LassoCV,4,2002-10-28,0.4276348966212809,0.4296520423600605,0.1427130610186586
LassoCV,4,2002-11-28,0.4408548707753479,0.4408548707753479,0.11829025844930417
LassoCV,4,2002-12-28,0.3762541806020067,0.37681159420289856,0.24693422519509475
LassoCV,4,2003-01-28,0.44803580308304325,0.44753853804077576,0.10442565887618101
LassoCV,4,2003-02-28,0.397708674304419,0.3966175668303328,0.20567375886524822
LassoCV,4,2003-03-28,0.38422535211267606,0.38366197183098594,0.23211267605633804
LassoCV,4,2003-04-28,0.4054644808743169,0.4060109289617486,0.1885245901639344
LassoCV,4,2003-05-28,0.4179666487358795,0.4190424959655729,0.1629908552985476
LassoCV,4,2003-06-28,0.3864155251141553,0.386986301369863,0.22659817351598174
LassoCV,4,2003-07-28,0.42039258451472195,0.4193020719738277,0.16030534351145037
LassoCV,4,2003-08-28,0.4077181208053691,0.4077181208053691,0.18456375838926176
LassoCV,4,2003-09-28,0.40373725934314836,0.40203850509626277,0.1942242355605889
LassoCV,4,2003-10-28,0.4181010549694614,0.4158800666296502,0.1660188784008884
LassoCV,4,2003-11-28,0.42660802638812534,0.4238592633315008,0.14953271028037382
LassoCV,4,2003-12-28,0.415158371040724,0.4095022624434389,0.1753393665158371
LassoCV,4,2004-01-28,0.43108182317408017,0.42668863261943984,0.14222954420647996
LassoCV,4,2004-02-28,0.3870206489675516,0.384070796460177,0.22890855457227138
LassoCV,4,2004-03-28,0.39487478159580663,0.39254513686662784,0.21258008153756552
LassoCV,4,2004-04-28,0.39235294117647057,0.3876470588235294,0.22
LassoCV,4,2004-05-28,0.41293250141803745,0.4100964265456608,0.17697107203630175
LassoCV,4,2004-06-28,0.41713641488162345,0.415445321307779,0.16741826381059752
LassoCV,4,2004-07-28,0.3956496178718401,0.3921222810111699,0.21222810111699
LassoCV,4,2004-08-28,0.42286036036036034,0.4166666666666667,0.16047297297297297
LassoCV,4,2004-09-28,0.4023121387283237,0.39942196531791907,0.19826589595375724
LassoCV,4,2004-10-28,0.41056218057921634,0.41056218057921634,0.1788756388415673
LassoCV,4,2004-11-28,0.375379017586416,0.37234687689508794,0.25227410551849605
LassoCV,4,2004-12-28,0.4004670169293637,0.3957968476357268,0.2037361354349095
LassoCV,4,2005-01-28,0.43370165745856354,0.4287292817679558,0.13756906077348066
LassoCV,4,2005-02-28,0.4258639910813824,0.42251950947603123,0.1516164994425864
LassoCV,4,2005-03-28,0.41367521367521365,0.41082621082621085,0.1754985754985755
LassoCV,4,2005-04-28,0.4106225014277556,0.4094802969731582,0.17989720159908623
LassoCV,4,2005-05-28,0.4029069767441861,0.4011627906976744,0.19593023255813954
LassoCV,4,2005-06-28,0.4241573033707865,0.4207865168539326,0.1550561797752809
LassoCV,4,2005-07-28,0.4148148148148148,0.41424501424501425,0.17094017094017094
LassoCV,4,2005-08-28,0.40396964389959134,0.4004670169293637,0.19556333917104496
LassoCV,4,2005-09-28,0.4157110091743119,0.40940366972477066,0.17488532110091742
LassoCV,4,2005-10-28,0.4076655052264808,0.40360046457607435,0.18873403019744484
LassoCV,4,2005-11-28,0.4188422247446084,0.4177071509648127,0.16345062429057888
LassoCV,4,2005-12-28,0.4247737556561086,0.42081447963800905,0.15441176470588236
LassoCV,4,2006-01-28,0.4232743867655448,0.416999429549344,0.15972618368511124
LassoCV,4,2006-02-28,0.42084282460136674,0.417995444191344,0.1611617312072893
LassoCV,4,2006-03-28,0.42897248736664795,0.4272880404267266,0.1437394722066255
LassoCV,4,2006-04-28,0.4195205479452055,0.41837899543379,0.16210045662100456
LassoCV,4,2006-05-28,0.42014882655981683,0.41785918717801945,0.1619919862621637
LassoCV,4,2006-06-28,0.42776523702031605,0.4260722347629797,0.14616252821670428
LassoCV,4,2006-07-28,0.42467310972143263,0.4212620807276862,0.15406480955088117
LassoCV,4,2006-08-28,0.41724137931034483,0.414367816091954,0.16839080459770114
LassoCV,4,2006-09-28,0.432084963666853,0.4304080491894913,0.13750698714365567
LassoCV,4,2006-10-28,0.40762463343108507,0.40527859237536656,0.1870967741935484
LassoCV,4,2006-11-28,0.4093841642228739,0.4064516129032258,0.1841642228739003
LassoCV,4,2006-12-28,0.41734104046242776,0.4161849710982659,0.16647398843930636
LassoCV,4,2007-01-28,0.4247126436781609,0.4206896551724138,0.15459770114942528
LassoCV,4,2007-02-28,0.41705607476635514,0.4117990654205608,0.1711448598130841
LassoCV,4,2007-03-28,0.42096120440069484,0.417486971627099,0.16155182397220613
LassoCV,4,2007-04-28,0.42050087361677346,0.4158415841584158,0.16365754222481071
LassoCV,4,2007-05-28,0.41690962099125367,0.4151603498542274,0.16793002915451896
LassoCV,4,2007-06-28,0.4224288204532249,0.41836141778036023,0.15920976176641488
LassoCV,4,2007-07-28,0.4315970234688037,0.42587292501431023,0.14253005151688608
LassoCV,4,2007-08-28,0.4221835075493612,0.4186991869918699,0.15911730545876887
LassoCV,4,2007-09-28,0.4352009054895303,0.43237125070741367,0.13242784380305603
LassoCV,4,2007-10-28,0.43028571428571427,0.42914285714285716,0.14057142857142857
LassoCV,4,2007-11-28,0.41730429664508534,0.4149499705709241,0.16774573278399058
LassoCV,4,2007-12-28,0.4454443194600675,0.4409448818897638,0.11361079865016872
LassoCV,4,2008-01-28,0.4444444444444444,0.44163860830527496,0.11391694725028058
LassoCV,4,2008-02-28,0.43119266055045874,0.43004587155963303,0.13876146788990826
LassoCV,4,2008-03-28,0.42289719626168226,0.42114485981308414,0.15595794392523366
LassoCV,4,2008-04-28,0.4258177570093458,0.42289719626168226,0.15128504672897197
LassoCV,4,2008-05-28,0.4239766081871345,0.4245614035087719,0.15146198830409358
LassoCV,4,2008-06-28,0.39767156862745096,0.39889705882352944,0.2034313725490196
LassoCV,4,2008-07-28,0.44727891156462585,0.4467120181405896,0.10600907029478458
LassoCV,4,2008-08-28,0.44361763022323986,0.44361763022323986,0.11276473955352032
LassoCV,4,2008-09-28,0.4164152082076041,0.4164152082076041,0.16716958358479178
LassoCV,4,2008-10-28,0.4352665495020504,0.437609841827768,0.1271236086701816
LassoCV,4,2008-11-28,0.41798298906439857,0.4204131227217497,0.16160388821385177
LassoCV,4,2008-12-28,0.4367952522255193,0.4367952522255193,0.12640949554896141
LassoCV,4,2009-01-28,0.42246642246642246,0.4249084249084249,0.15262515262515264
LassoCV,4,2009-02-28,0.4398809523809524,0.44226190476190474,0.11785714285714285
LassoCV,4,2009-03-28,0.4027061855670103,0.4014175257731959,0.1958762886597938
LassoCV,4,2009-04-28,0.44404332129963897,0.4452466907340554,0.11070998796630566
LassoCV,4,2009-05-28,0.38497652582159625,0.38497652582159625,0.2300469483568075
LassoCV,4,2009-06-28,0.4207511139401655,0.4201145767027371,0.15913430935709738
LassoCV,4,2009-07-28,0.41645244215938304,0.4170951156812339,0.16645244215938304
LassoCV,4,2009-08-28,0.4179008370895042,0.4179008370895042,0.16419832582099164
LassoCV,4,2009-09-28,0.4147135416666667,0.4134114583333333,0.171875
LassoCV,4,2009-10-28,0.4026578073089701,0.4046511627906977,0.19269102990033224
LassoCV,4,2009-11-28,0.423849643551523,0.4219053791315619,0.1542449773169151
LassoCV,4,2009-12-28,0.4273724983860555,0.42543576500968366,0.14719173660426083
LassoCV,4,2010-01-28,0.4172141918528252,0.4159001314060447,0.16688567674113008
LassoCV,4,2010-02-28,0.4361904761904762,0.43746031746031744,0.12634920634920635
LassoCV,4,2010-03-28,0.43556701030927836,0.43105670103092786,0.1333762886597938
LassoCV,4,2010-04-28,0.41204013377926424,0.411371237458194,0.1765886287625418
LassoCV,4,2010-05-28,0.41204013377926424,0.4107023411371237,0.17725752508361203
LassoCV,4,2010-06-28,0.4405594405594406,0.4399237126509854,0.11951684678957407
LassoCV,4,2010-07-28,0.4071815718157182,0.4071815718157182,0.1856368563685637
LassoCV,4,2010-08-28,0.4430946291560102,0.4398976982097187,0.1170076726342711
LassoCV,4,2010-09-28,0.4375,0.43621134020618557,0.12628865979381443
LassoCV,4,2010-10-28,0.4401791426743442,0.44145873320537427,0.1183621241202815
LassoCV,4,2010-11-28,0.41509433962264153,0.41509433962264153,0.16981132075471697
LassoCV,4,2010-12-28,0.406872852233677,0.4061855670103093,0.18694158075601375
LassoCV,4,2011-01-28,0.4323258869908016,0.43298291721419185,0.13469119579500657
LassoCV,4,2011-02-28,0.42513368983957217,0.42245989304812837,0.15240641711229946
LassoCV,4,2011-03-28,0.4266666666666667,0.426,0.14733333333333334
LassoCV,4,2011-04-28,0.42162162162162165,0.42027027027027025,0.1581081081081081
LassoCV,4,2011-05-28,0.4201223657375935,0.41808293677770225,0.1617946974847043
LassoCV,4,2011-06-28,0.4178082191780822,0.41643835616438357,0.16575342465753426
LassoCV,4,2011-07-28,0.42625169147496617,0.425575101488498,0.14817320703653586
LassoCV,4,2011-08-28,0.4202600958247775,0.4182067077344285,0.16153319644079397
LassoCV,4,2011-09-28,0.4253731343283582,0.42401628222523746,0.15061058344640435
LassoCV,4,2011-10-28,0.39914468995010693,0.3970064148253742,0.20384889522451888
LassoCV,4,2011-11-28,0.44996729888816217,0.44996729888816217,0.1000654022236756
LassoCV,4,2011-12-28,0.4286689419795222,0.4279863481228669,0.14334470989761092
LassoCV,4,2012-01-28,0.4218533886583679,0.4211618257261411,0.156984785615491
LassoCV,4,2012-02-28,0.4304229195088677,0.4304229195088677,0.13915416098226466
LassoCV,4,2012-03-28,0.4267033723331039,0.42601514108740535,0.14728148657949072
LassoCV,4,2012-04-28,0.413135593220339,0.4110169491525424,0.17584745762711865
LassoCV,4,2012-05-28,0.4351663272233537,0.4344874405974202,0.13034623217922606
LassoCV,4,2012-06-28,0.4261049723756906,0.425414364640884,0.1484806629834254
LassoCV,4,2012-07-28,0.44668008048289737,0.44466800804828976,0.10865191146881288
LassoCV,4,2012-08-28,0.4170783345095272,0.4170783345095272,0.16584333098094567
LassoCV,4,2012-09-28,0.41983122362869196,0.4191279887482419,0.16104078762306612
LassoCV,4,2012-10-28,0.4011670313639679,0.4011670313639679,0.1976659372720642
LassoCV,4,2012-11-28,0.42209631728045327,0.4192634560906516,0.15864022662889518
LassoCV,4,2012-12-28,0.42105263157894735,0.4189189189189189,0.1600284495021337
LassoCV,4,2013-01-28,0.4082668600435098,0.40899202320522116,0.18274111675126903
LassoCV,4,2013-02-28,0.4269503546099291,0.42411347517730497,0.14893617021276595
LassoCV,4,2013-03-28,0.4265536723163842,0.4265536723163842,0.14689265536723164
LassoCV,4,2013-04-28,0.41551849166062366,0.41334300217548947,0.17113850616388687
LassoCV,4,2013-05-28,0.4229390681003584,0.4222222222222222,0.15483870967741936
LassoCV,4,2013-06-28,0.43110795454545453,0.4268465909090909,0.14204545454545456
LassoCV,4,2013-07-28,0.43049645390070923,0.4269503546099291,0.1425531914893617
LassoCV,4,2013-08-28,0.4254104211277659,0.4211277658815132,0.15346181299072092
LassoCV,4,2013-09-28,0.4401384083044983,0.4380622837370242,0.12179930795847752
LassoCV,4,2013-10-28,0.4309859154929577,0.4288732394366197,0.14014084507042254
LassoCV,4,2013-11-28,0.42304939155332855,0.41875447387258413,0.15819613457408732
LassoCV,4,2013-12-28,0.42184154175588867,0.4197002141327623,0.15845824411134904
LassoCV,4,2014-01-28,0.42492917847025496,0.4213881019830028,0.1536827195467422
LassoCV,4,2014-02-28,0.4384508990318119,0.4363762102351314,0.1251728907330567
LassoCV,4,2014-03-28,0.4459551325628824,0.44459551325628827,0.10944935418082936
LassoCV,4,2014-04-28,0.4201561391057488,0.41802696948190204,0.16181689141234917
LassoCV,4,2014-05-28,0.42424242424242425,0.4186046511627907,0.15715292459478505
LassoCV,4,2014-06-28,0.4343642611683849,0.4302405498281787,0.13539518900343642
LassoCV,4,2014-07-28,0.416135881104034,0.41259731068648264,0.17126680820948337
LassoCV,4,2014-08-28,0.43635125936010893,0.4309053778080327,0.13274336283185842
LassoCV,4,2014-09-28,0.44214046822742475,0.43745819397993313,0.12040133779264214
LassoCV,4,2014-10-28,0.43109300746775286,0.42973523421588594,0.13917175831636117
LassoCV,4,2014-11-28,0.426812585499316,0.4240766073871409,0.1491108071135431
LassoCV,4,2014-12-28,0.4221763085399449,0.418732782369146,0.1590909090909091
LassoCV,4,2015-01-28,0.4273972602739726,0.42054794520547945,0.15205479452054796
LassoCV,4,2015-02-28,0.42924847664184157,0.42721733243060256,0.14353419092755584
LassoCV,4,2015-03-28,0.4467805519053876,0.4448094612352168,0.10840998685939553
LassoCV,4,2015-04-28,0.426812585499316,0.4220246238030096,0.1511627906976744
LassoCV,4,2015-05-28,0.41307371349095967,0.413769123783032,0.17315716272600834
LassoCV,4,2015-06-28,0.41614474599860823,0.4126652748782185,0.17118997912317327
LassoCV,4,2015-07-28,0.4220689655172414,0.4193103448275862,0.15862068965517243
LassoCV,4,2015-08-28,0.424159231297186,0.4172958133150309,0.15854495538778313
LassoCV,4,2015-09-28,0.44349540078843624,0.4408672798948752,0.11563731931668857
LassoCV,4,2015-10-28,0.41168289290681503,0.41168289290681503,0.17663421418636996
LassoCV,4,2015-11-28,0.43355704697986575,0.43087248322147653,0.13557046979865772
LassoCV,4,2015-12-28,0.42141386410432397,0.41935483870967744,0.15923129718599863
LassoCV,4,2016-01-28,0.4312796208530806,0.42857142857142855,0.14014895057549087
LassoCV,4,2016-02-28,0.41492329149232915,0.41422594142259417,0.1708507670850767
LassoCV,4,2016-03-28,0.4431137724550898,0.4424484364604125,0.11443779108449767
LassoCV,4,2016-04-28,0.4180041870202373,0.4180041870202373,0.16399162595952546
LassoCV,4,2016-05-28,0.42116327960756833,0.41976173791170285,0.1590749824807288
LassoCV,4,2016-06-28,0.40886347390993566,0.40743388134381703,0.1837026447462473
LassoCV,4,2016-07-28,0.43349414197105446,0.43073742246726393,0.1357684355616816
LassoCV,4,2016-08-28,0.4305555555555556,0.42777777777777776,0.14166666666666666
LassoCV,4,2016-09-28,0.419971671388102,0.4171388101983003,0.16288951841359772
LassoCV,4,2016-10-28,0.4164889836531628,0.417910447761194,0.1656005685856432
LassoCV,4,2016-11-28,0.42402826855123676,0.4219081272084806,0.15406360424028268
LassoCV,4,2016-12-28,0.4390915347556779,0.4363386097728837,0.12456985547143841
LassoCV,4,2017-01-28,0.4330543933054393,0.4295676429567643,0.13737796373779637
LassoCV,4,2017-02-28,0.4169054441260745,0.4154727793696275,0.167621776504298
LassoCV,4,2017-03-28,0.4149318018664752,0.4149318018664752,0.17013639626704954
LassoCV,4,2017-04-28,0.42048710601719197,0.4169054441260745,0.16260744985673353
LassoCV,4,2017-05-28,0.4162473040977714,0.41480948957584474,0.1689432063263839
LassoCV,4,2017-06-28,0.41094890510948906,0.4043795620437956,0.18467153284671534
LassoCV,4,2017-07-28,0.42726633872101194,0.4265635980323261,0.14617006324666199
LassoCV,4,2017-08-28,0.4108695652173913,0.40869565217391307,0.18043478260869567
LassoCV,4,2017-09-28,0.4158273381294964,0.4143884892086331,0.1697841726618705
LassoCV,4,2017-10-28,0.4340813464235624,0.43127629733520334,0.13464235624123422
LassoCV,4,2017-11-28,0.4172661870503597,0.4179856115107914,0.1647482014388489
LassoCV,4,2017-12-28,0.4148471615720524,0.41120815138282385,0.17394468704512372
LassoCV,4,2018-01-28,0.4053058216654385,0.4016212232866618,0.19307295504789979
LassoCV,4,2018-02-28,0.40074074074074073,0.3985185185185185,0.20074074074074075
LassoCV,4,2018-03-28,0.42604387827317763,0.42392073602264685,0.15003538570417552
LassoCV,4,2018-04-28,0.41406816533720087,0.41116751269035534,0.1747643219724438
LassoCV,4,2018-05-28,0.39101123595505616,0.39101123595505616,0.21797752808988763
LassoCV,4,2018-06-28,0.41612670986321093,0.4146868250539957,0.16918646508279336
LassoCV,4,2018-07-28,0.4185878962536023,0.41210374639769454,0.16930835734870317
LassoCV,4,2018-08-28,0.41274438812454745,0.4055032585083273,0.18175235336712528
LassoCV,4,2018-09-28,0.3989751098096633,0.3967789165446559,0.2042459736456808
LassoCV,4,2018-10-28,0.4109195402298851,0.40948275862068967,0.17959770114942528
LassoCV,4,2018-11-28,0.4287719298245614,0.42175438596491227,0.14947368421052631
LassoCV,4,2018-12-28,0.44720914593140554,0.4445191661062542,0.10827168796234028
LassoCV,4,2019-01-28,0.43526170798898073,0.4325068870523416,0.1322314049586777
LassoCV,4,2019-02-28,0.44966442953020136,0.4483221476510067,0.10201342281879194
LassoCV,4,2019-03-28,0.38339622641509435,0.3818867924528302,0.23471698113207548
LassoCV,4,2019-04-28,0.4087272727272727,0.4058181818181818,0.18545454545454546
LassoCV,4,2019-05-28,0.40467494521548575,0.4010226442658875,0.19430241051862673
LassoCV,4,2019-06-28,0.4424778761061947,0.43907420013614706,0.11844792375765827
LassoCV,4,2019-07-28,0.43668720054757015,0.43600273785078714,0.1273100616016427
LassoCV,4,2019-08-28,0.40807498197548664,0.4030281182408075,0.18889689978370583
LassoCV,4,2019-09-28,0.41637010676156583,0.4106761565836299,0.17295373665480426
LassoCV,4,2019-10-28,0.41942294159042925,0.41942294159042925,0.16115411681914146
LassoCV,4,2019-11-28,0.3930421909696521,0.38860103626943004,0.21835677276091783
LassoCV,4,2019-12-28,0.39107806691449815,0.38810408921933087,0.220817843866171
LassoCV,5,2000-01-28,1.0,0.0,0.0
LassoCV,5,2000-02-28,0.3718707328174784,0.36549840691852525,0.26263086026399635
LassoCV,5,2000-03-28,0.36969420356001825,0.36786855317206757,0.2624372432679142
LassoCV,5,2000-04-28,0.47515290519877673,0.46980122324159024,0.05504587155963303
LassoCV,5,2000-05-28,0.38526785714285716,0.37991071428571427,0.23482142857142857
LassoCV,5,2000-06-28,0.3519130845536136,0.34529995276334435,0.30278696268304206
LassoCV,5,2000-07-28,0.4688588007736944,0.4653771760154739,0.06576402321083172
LassoCV,5,2000-08-28,0.4562798092209857,0.45031796502384736,0.09340222575516693
LassoCV,5,2000-09-28,0.43411813300289137,0.4270962412226353,0.13878562577447337
LassoCV,5,2000-10-28,0.40558220671609246,0.39991277802006103,0.19450501526384648
LassoCV,5,2000-11-28,0.37260402057035996,0.36091631603553065,0.2664796633941094
LassoCV,5,2000-12-28,0.32249873031995935,0.3123412899949213,0.3651599796851194
LassoCV,5,2001-01-28,0.42144420131291027,0.41312910284463894,0.16542669584245076
LassoCV,5,2001-02-28,0.4083370685791125,0.4043030031376065,0.18735992828328105
LassoCV,5,2001-03-28,0.46023897816234033,0.4569427276473012,0.08281829419035847
LassoCV,5,2001-04-28,0.3247907949790795,0.3185146443514644,0.35669456066945604
LassoCV,5,2001-05-28,0.4594135146621334,0.4530386740331492,0.08754781130471738
LassoCV,5,2001-06-28,0.3817468105986261,0.3748773307163886,0.2433758586849853
LassoCV,5,2001-07-28,0.3696088264794383,0.3665997993981946,0.2637913741223671
LassoCV,5,2001-08-28,0.372508942258559,0.3633111905978539,0.2641798671435871
LassoCV,5,2001-09-28,0.34455128205128205,0.33760683760683763,0.3178418803418803
LassoCV,5,2001-10-28,0.33315217391304347,0.33043478260869563,0.33641304347826084
LassoCV,5,2001-11-28,0.4416781927155371,0.4384508990318119,0.119870908252651
LassoCV,5,2001-12-28,0.24368686868686867,0.2361111111111111,0.5202020202020202
LassoCV,5,2002-01-28,0.28442028985507245,0.2747584541062802,0.44082125603864736
LassoCV,5,2002-02-28,0.3374788015828151,0.3244771057094404,0.3380440927077445
LassoCV,5,2002-03-28,0.33502824858757063,0.32937853107344633,0.33559322033898303
LassoCV,5,2002-04-28,0.3662663755458515,0.35807860262008734,0.27565502183406115
LassoCV,5,2002-05-28,0.375,0.36467391304347824,0.26032608695652176
LassoCV,5,2002-06-28,0.3579418344519016,0.3495525727069351,0.2925055928411633
LassoCV,5,2002-07-28,0.3383545770567787,0.32966396292004635,0.33198146002317497
LassoCV,5,2002-08-28,0.33942251031231585,0.3241013553329405,0.33647613435474366
LassoCV,5,2002-09-28,0.3578708946772367,0.35334088335220837,0.2887882219705549
LassoCV,5,2002-10-28,0.32786885245901637,0.31390406800242865,0.3582270795385549
LassoCV,5,2002-11-28,0.35485747527632344,0.34554973821989526,0.2995927865037813
LassoCV,5,2002-12-28,0.21484653818700927,0.20199857244825126,0.5831548893647395
LassoCV,5,2003-01-28,0.38422535211267606,0.37408450704225354,0.24169014084507043
LassoCV,5,2003-02-28,0.305537873965627,0.2966263526416295,0.39783577339274345
LassoCV,5,2003-03-28,0.28418945963975983,0.27084723148765844,0.44496330887258173
LassoCV,5,2003-04-28,0.31322207958921694,0.3029525032092426,0.38382541720154045
LassoCV,5,2003-05-28,0.3237913486005089,0.31361323155216286,0.36259541984732824
LassoCV,5,2003-06-28,0.26366782006920414,0.257439446366782,0.47889273356401385
LassoCV,5,2003-07-28,0.3783303730017762,0.3700414446417999,0.2516281823564239
LassoCV,5,2003-08-28,0.3269107257546564,0.32048811817597944,0.35260115606936415
LassoCV,5,2003-09-28,0.3066225165562914,0.30132450331125826,0.3920529801324503
LassoCV,5,2003-10-28,0.39267015706806285,0.38801628853984876,0.2193135543920884
LassoCV,5,2003-11-28,0.39476744186046514,0.39069767441860465,0.21453488372093024
LassoCV,5,2003-12-28,0.35006273525721454,0.3456712672521957,0.3042659974905897
LassoCV,5,2004-01-28,0.38507109004739337,0.3821090047393365,0.23281990521327015
LassoCV,5,2004-02-28,0.32063074901445465,0.3140604467805519,0.36530880420499345
LassoCV,5,2004-03-28,0.36049382716049383,0.35617283950617284,0.2833333333333333
LassoCV,5,2004-04-28,0.31758530183727035,0.3169291338582677,0.36548556430446194
LassoCV,5,2004-05-28,0.33547557840616965,0.33161953727506427,0.3329048843187661
LassoCV,5,2004-06-28,0.3684855916615573,0.3641937461679951,0.2673206621704476
LassoCV,5,2004-07-28,0.3339805825242718,0.3307443365695793,0.3352750809061489
